0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-11 1.174380e-05 3.646407e-05 1.051509e-04
2.000000e-11 2.348795e-05 7.292860e-05 2.103006e-04
3.000000e-11 3.523282e-05 1.093941e-04 3.154479e-04
4.000000e-11 4.697877e-05 1.458609e-04 4.205917e-04
5.000000e-11 5.872614e-05 1.823297e-04 5.257307e-04
6.000000e-11 7.047529e-05 2.188008e-04 6.308638e-04
7.000000e-11 8.222660e-05 2.552747e-04 7.359898e-04
8.000000e-11 9.398040e-05 2.917519e-04 8.411075e-04
9.000000e-11 1.057371e-04 3.282328e-04 9.462158e-04
1.000000e-10 1.174969e-04 3.647180e-04 1.051313e-03
1.100000e-10 1.292604e-04 4.012078e-04 1.156399e-03
1.200000e-10 1.410278e-04 4.377028e-04 1.261472e-03
1.300000e-10 1.527995e-04 4.742035e-04 1.366530e-03
1.400000e-10 1.645758e-04 5.107102e-04 1.471573e-03
1.500000e-10 1.763571e-04 5.472235e-04 1.576600e-03
1.600000e-10 1.881438e-04 5.837438e-04 1.681609e-03
1.700000e-10 1.999362e-04 6.202716e-04 1.786598e-03
1.800000e-10 2.117347e-04 6.568074e-04 1.891568e-03
1.900000e-10 2.235397e-04 6.933516e-04 1.996517e-03
2.000000e-10 2.353514e-04 7.299048e-04 2.101442e-03
2.100000e-10 2.471703e-04 7.664673e-04 2.206345e-03
2.200000e-10 2.589967e-04 8.030397e-04 2.311222e-03
2.300000e-10 2.708310e-04 8.396224e-04 2.416073e-03
2.400000e-10 2.826736e-04 8.762158e-04 2.520897e-03
2.500000e-10 2.945247e-04 9.128206e-04 2.625693e-03
2.600000e-10 3.063848e-04 9.494371e-04 2.730459e-03
2.700000e-10 3.182542e-04 9.860658e-04 2.835195e-03
2.800000e-10 3.301333e-04 1.022707e-03 2.939898e-03
2.900000e-10 3.420225e-04 1.059362e-03 3.044568e-03
3.000000e-10 3.539220e-04 1.096030e-03 3.149204e-03
3.100000e-10 3.658323e-04 1.132712e-03 3.253805e-03
3.200000e-10 3.777538e-04 1.169409e-03 3.358369e-03
3.300000e-10 3.896867e-04 1.206120e-03 3.462895e-03
3.400000e-10 4.016315e-04 1.242848e-03 3.567382e-03
3.500000e-10 4.135885e-04 1.279591e-03 3.671829e-03
3.600000e-10 4.255581e-04 1.316351e-03 3.776234e-03
3.700000e-10 4.375407e-04 1.353127e-03 3.880597e-03
3.800000e-10 4.495365e-04 1.389921e-03 3.984916e-03
3.900000e-10 4.615460e-04 1.426733e-03 4.089191e-03
4.000000e-10 4.735696e-04 1.463563e-03 4.193419e-03
4.100000e-10 4.856076e-04 1.500413e-03 4.297600e-03
4.200000e-10 4.976603e-04 1.537281e-03 4.401732e-03
4.300000e-10 5.097282e-04 1.574169e-03 4.505815e-03
4.400000e-10 5.218116e-04 1.611077e-03 4.609848e-03
4.500000e-10 5.339108e-04 1.648006e-03 4.713828e-03
4.600000e-10 5.460264e-04 1.684956e-03 4.817755e-03
4.700000e-10 5.581585e-04 1.721928e-03 4.921628e-03
4.800000e-10 5.703076e-04 1.758922e-03 5.025446e-03
4.900000e-10 5.824740e-04 1.795939e-03 5.129206e-03
5.000000e-10 5.946582e-04 1.832978e-03 5.232910e-03
