0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-11 7.575532e-06 3.010404e-05
2.000000e-11 1.515146e-05 6.020875e-05
3.000000e-11 2.272816e-05 9.031481e-05
4.000000e-11 3.030605e-05 1.204229e-04
5.000000e-11 3.788551e-05 1.505337e-04
6.000000e-11 4.546693e-05 1.806478e-04
7.000000e-11 5.305070e-05 2.107660e-04
8.000000e-11 6.063722e-05 2.408890e-04
9.000000e-11 6.822689e-05 2.710173e-04
1.000000e-10 7.582009e-05 3.011517e-04
1.100000e-10 8.341721e-05 3.312928e-04
1.200000e-10 9.101866e-05 3.614414e-04
1.300000e-10 9.862483e-05 3.915981e-04
1.400000e-10 1.062361e-04 4.217635e-04
1.500000e-10 1.138529e-04 4.519384e-04
1.600000e-10 1.214755e-04 4.821234e-04
1.700000e-10 1.291045e-04 5.123193e-04
1.800000e-10 1.367402e-04 5.425266e-04
1.900000e-10 1.443829e-04 5.727460e-04
2.000000e-10 1.520331e-04 6.029783e-04
2.100000e-10 1.596912e-04 6.332241e-04
2.200000e-10 1.673576e-04 6.634841e-04
2.300000e-10 1.750326e-04 6.937590e-04
2.400000e-10 1.827167e-04 7.240494e-04
2.500000e-10 1.904103e-04 7.543560e-04
2.600000e-10 1.981138e-04 7.846795e-04
2.700000e-10 2.058274e-04 8.150207e-04
2.800000e-10 2.135518e-04 8.453800e-04
2.900000e-10 2.212872e-04 8.757584e-04
3.000000e-10 2.290341e-04 9.061563e-04
3.100000e-10 2.367929e-04 9.365746e-04
3.200000e-10 2.445639e-04 9.670138e-04
3.300000e-10 2.523476e-04 9.974747e-04
3.400000e-10 2.601444e-04 1.027958e-03
3.500000e-10 2.679546e-04 1.058464e-03
3.600000e-10 2.757787e-04 1.088994e-03
3.700000e-10 2.836171e-04 1.119549e-03
3.800000e-10 2.914702e-04 1.150128e-03
3.900000e-10 2.993384e-04 1.180733e-03
4.000000e-10 3.072222e-04 1.211365e-03
4.100000e-10 3.151218e-04 1.242024e-03
4.200000e-10 3.230377e-04 1.272711e-03
4.300000e-10 3.309704e-04 1.303426e-03
4.400000e-10 3.389202e-04 1.334170e-03
4.500000e-10 3.468876e-04 1.364945e-03
4.600000e-10 3.548730e-04 1.395750e-03
4.700000e-10 3.628767e-04 1.426586e-03
4.800000e-10 3.708993e-04 1.457454e-03
4.900000e-10 3.789410e-04 1.488355e-03
5.000000e-10 3.870024e-04 1.519289e-03
5.100000e-10 3.950839e-04 1.550257e-03
5.200000e-10 4.031858e-04 1.581260e-03
5.300000e-10 4.113086e-04 1.612298e-03
5.400000e-10 4.194527e-04 1.643373e-03
5.500000e-10 4.276185e-04 1.674484e-03
5.600000e-10 4.358065e-04 1.705633e-03
5.700000e-10 4.440170e-04 1.736820e-03
5.800000e-10 4.522506e-04 1.768046e-03
5.900000e-10 4.605076e-04 1.799312e-03
6.000000e-10 4.687884e-04 1.830618e-03
6.100000e-10 4.770936e-04 1.861965e-03
6.200000e-10 4.854234e-04 1.893353e-03
6.300000e-10 4.937784e-04 1.924784e-03
6.400000e-10 5.021590e-04 1.956258e-03
6.500000e-10 5.105656e-04 1.987776e-03
6.600000e-10 5.189986e-04 2.019339e-03
6.700000e-10 5.274586e-04 2.050947e-03
6.800000e-10 5.359458e-04 2.082601e-03
6.900000e-10 5.444609e-04 2.114301e-03
7.000000e-10 5.530041e-04 2.146049e-03
7.100000e-10 5.615760e-04 2.177845e-03
7.200000e-10 5.701769e-04 2.209690e-03
7.300000e-10 5.788074e-04 2.241584e-03
7.400000e-10 5.874679e-04 2.273528e-03
7.500000e-10 5.961588e-04 2.305524e-03
7.600000e-10 6.048807e-04 2.337571e-03
7.700000e-10 6.136338e-04 2.369670e-03
7.800000e-10 6.224187e-04 2.401823e-03
7.900000e-10 6.312359e-04 2.434029e-03
8.000000e-10 6.400858e-04 2.466290e-03
8.100000e-10 6.489688e-04 2.498606e-03
8.200000e-10 6.578855e-04 2.530978e-03
8.300000e-10 6.668362e-04 2.563407e-03
8.400000e-10 6.758215e-04 2.595894e-03
8.500000e-10 6.848418e-04 2.628438e-03
8.600000e-10 6.938976e-04 2.661041e-03
8.700000e-10 7.029893e-04 2.693704e-03
8.800000e-10 7.121175e-04 2.726428e-03
8.900000e-10 7.212825e-04 2.759212e-03
9.000000e-10 7.304849e-04 2.792059e-03
9.100000e-10 7.397252e-04 2.824967e-03
9.200000e-10 7.490037e-04 2.857940e-03
9.300000e-10 7.583211e-04 2.890976e-03
9.400000e-10 7.676778e-04 2.924077e-03
9.500000e-10 7.770742e-04 2.957243e-03
9.600000e-10 7.865109e-04 2.990476e-03
9.700000e-10 7.959883e-04 3.023776e-03
9.800000e-10 8.055070e-04 3.057143e-03
9.900000e-10 8.150674e-04 3.090579e-03
1.000000e-09 8.246700e-04 3.124084e-03
1.010000e-09 8.343153e-04 3.157660e-03
1.020000e-09 8.440039e-04 3.191306e-03
1.030000e-09 8.537362e-04 3.225023e-03
1.040000e-09 8.635127e-04 3.258813e-03
1.050000e-09 8.733339e-04 3.292676e-03
1.060000e-09 8.832004e-04 3.326613e-03
1.070000e-09 8.931127e-04 3.360624e-03
1.080000e-09 9.030712e-04 3.394710e-03
1.090000e-09 9.130765e-04 3.428873e-03
1.100000e-09 9.231291e-04 3.463112e-03
1.110000e-09 9.332295e-04 3.497429e-03
1.120000e-09 9.433783e-04 3.531824e-03
1.130000e-09 9.535759e-04 3.566299e-03
1.140000e-09 9.638230e-04 3.600853e-03
1.150000e-09 9.741199e-04 3.635488e-03
1.160000e-09 9.844674e-04 3.670205e-03
1.170000e-09 9.948658e-04 3.705003e-03
1.180000e-09 1.005316e-03 3.739885e-03
1.190000e-09 1.015818e-03 3.774851e-03
1.200000e-09 1.026373e-03 3.809901e-03
1.210000e-09 1.036980e-03 3.845036e-03
1.220000e-09 1.047642e-03 3.880258e-03
1.230000e-09 1.058358e-03 3.915567e-03
1.240000e-09 1.069129e-03 3.950963e-03
1.250000e-09 1.079955e-03 3.986448e-03
1.260000e-09 1.090837e-03 4.022022e-03
1.270000e-09 1.101775e-03 4.057687e-03
1.280000e-09 1.112771e-03 4.093442e-03
1.290000e-09 1.123824e-03 4.129289e-03
1.300000e-09 1.134935e-03 4.165228e-03
1.310000e-09 1.146106e-03 4.201261e-03
1.320000e-09 1.157335e-03 4.237388e-03
