0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-10 2.453037e-08 4.100533e-07 1.000920e-04
2.000000e-10 4.915216e-08 8.210744e-07 2.002064e-04
3.000000e-10 7.395713e-08 1.234033e-06 3.003659e-04
4.000000e-10 9.903771e-08 1.649904e-06 4.005930e-04
5.000000e-10 1.244874e-07 2.069669e-06 5.009101e-04
6.000000e-10 1.504010e-07 2.494319e-06 6.013398e-04
7.000000e-10 1.768751e-07 2.924855e-06 7.019048e-04
8.000000e-10 2.040084e-07 3.362294e-06 8.026276e-04
9.000000e-10 2.319019e-07 3.807668e-06 9.035309e-04
1.000000e-09 2.606597e-07 4.262028e-06 1.004637e-03
1.100000e-09 2.903889e-07 4.726447e-06 1.105970e-03
1.200000e-09 3.212003e-07 5.202020e-06 1.207551e-03
1.300000e-09 3.532087e-07 5.689870e-06 1.309403e-03
1.400000e-09 3.865334e-07 6.191148e-06 1.411550e-03
1.500000e-09 4.212987e-07 6.707038e-06 1.514015e-03
1.600000e-09 4.576340e-07 7.238756e-06 1.616820e-03
1.700000e-09 4.956747e-07 7.787558e-06 1.719988e-03
1.800000e-09 5.355628e-07 8.354739e-06 1.823544e-03
1.900000e-09 5.774467e-07 8.941637e-06 1.927509e-03
2.000000e-09 6.214826e-07 9.549638e-06 2.031908e-03
2.100000e-09 6.678346e-07 1.018018e-05 2.136763e-03
2.200000e-09 7.166754e-07 1.083474e-05 2.242099e-03
2.300000e-09 7.681871e-07 1.151487e-05 2.347940e-03
2.400000e-09 8.225616e-07 1.222218e-05 2.454308e-03
2.500000e-09 8.800016e-07 1.295834e-05 2.561228e-03
2.600000e-09 9.407211e-07 1.372507e-05 2.668724e-03
2.700000e-09 1.004946e-06 1.452420e-05 2.776821e-03
2.800000e-09 1.072917e-06 1.535760e-05 2.885541e-03
2.900000e-09 1.144886e-06 1.622725e-05 2.994911e-03
3.000000e-09 1.221121e-06 1.713520e-05 3.104954e-03
3.100000e-09 1.301908e-06 1.808358e-05 3.215695e-03
3.200000e-09 1.387546e-06 1.907465e-05 3.327159e-03
3.300000e-09 1.478355e-06 2.011073e-05 3.439372e-03
3.400000e-09 1.574674e-06 2.119427e-05 3.552358e-03
3.500000e-09 1.676861e-06 2.232783e-05 3.666142e-03
3.600000e-09 1.785297e-06 2.351408e-05 3.780751e-03
3.700000e-09 1.900387e-06 2.475583e-05 3.896210e-03
3.800000e-09 2.022559e-06 2.605600e-05 4.012546e-03
3.900000e-09 2.152268e-06 2.741767e-05 4.129783e-03
4.000000e-09 2.289998e-06 2.884404e-05 4.247950e-03
4.100000e-09 2.436263e-06 3.033849e-05 4.367071e-03
4.200000e-09 2.591606e-06 3.190453e-05 4.487175e-03
4.300000e-09 2.756608e-06 3.354587e-05 4.608287e-03
4.400000e-09 2.931883e-06 3.526638e-05 4.730436e-03
4.500000e-09 3.118085e-06 3.707012e-05 4.853649e-03
4.600000e-09 3.315906e-06 3.896134e-05 4.977953e-03
4.700000e-09 3.526085e-06 4.094452e-05 5.103376e-03
4.800000e-09 3.749405e-06 4.302432e-05 5.229947e-03
4.900000e-09 3.986698e-06 4.520566e-05 5.357694e-03
5.000000e-09 4.238848e-06 4.749369e-05 5.486646e-03
5.100000e-09 4.506795e-06 4.989381e-05 5.616831e-03
5.200000e-09 4.791538e-06 5.241167e-05 5.748280e-03
5.300000e-09 5.094138e-06 5.505323e-05 5.881021e-03
5.400000e-09 5.415722e-06 5.782472e-05 6.015084e-03
5.500000e-09 5.757489e-06 6.073267e-05 6.150501e-03
5.600000e-09 6.120712e-06 6.378396e-05 6.287300e-03
5.700000e-09 6.506746e-06 6.698577e-05 6.425513e-03
5.800000e-09 6.917029e-06 7.034568e-05 6.565171e-03
5.900000e-09 7.353089e-06 7.387160e-05 6.706305e-03
6.000000e-09 7.816552e-06 7.757186e-05 6.848947e-03
6.100000e-09 8.309146e-06 8.145519e-05 6.993130e-03
6.200000e-09 8.832705e-06 8.553076e-05 7.138885e-03
6.300000e-09 9.389182e-06 8.980818e-05 7.286245e-03
6.400000e-09 9.980649e-06 9.429755e-05 7.435243e-03
6.500000e-09 1.060931e-05 9.900947e-05 7.585914e-03
6.600000e-09 1.127751e-05 1.039551e-04 7.738290e-03
6.700000e-09 1.198774e-05 1.091460e-04 7.892407e-03
6.800000e-09 1.274265e-05 1.145945e-04 8.048298e-03
6.900000e-09 1.354504e-05 1.203134e-04 8.205999e-03
7.000000e-09 1.439791e-05 1.263163e-04 8.365545e-03
7.100000e-09 1.530444e-05 1.326173e-04 8.526973e-03
7.200000e-09 1.626800e-05 1.392313e-04 8.690318e-03
7.300000e-09 1.729219e-05 1.461739e-04 8.855617e-03
7.400000e-09 1.838082e-05 1.534614e-04 9.022907e-03
7.500000e-09 1.953796e-05 1.611111e-04 9.192227e-03
7.600000e-09 2.076790e-05 1.691411e-04 9.363613e-03
7.700000e-09 2.207524e-05 1.775702e-04 9.537105e-03
7.800000e-09 2.346485e-05 1.864184e-04 9.712741e-03
7.900000e-09 2.494191e-05 1.957066e-04 9.890562e-03
8.000000e-09 2.651192e-05 2.054566e-04 1.007061e-02
8.100000e-09 2.818073e-05 2.156915e-04 1.025292e-02
8.200000e-09 2.995457e-05 2.264354e-04 1.043753e-02
8.300000e-09 3.184003e-05 2.377137e-04 1.062449e-02
8.400000e-09 3.384416e-05 2.495531e-04 1.081384e-02
8.500000e-09 3.597441e-05 2.619814e-04 1.100563e-02
8.600000e-09 3.823873e-05 2.750279e-04 1.119988e-02
